rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
1842,total,8452689,下防直樹｜潜在意識と神経科学,naoki_shimobo,https://note.com/naoki_shimobo,True,1,2026-03-04T10:09:19+09:00,2026-03-04T10:09:19+09:00,234,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1843,total,13415789,ことばの余白,kotonohaspace,https://note.com/kotonohaspace,True,1,2026-03-04T08:18:25+09:00,2026-03-04T08:18:25+09:00,11,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1844,total,2968233,Summer Banana ＠ゆるDXのすすめ,sb_studio,https://note.com/sb_studio,True,1,2026-03-04T07:17:14+09:00,2026-03-04T07:17:14+09:00,40,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1845,total,12196813,秘密さん。,mute_owl3897,https://note.com/mute_owl3897,True,1,2026-03-04T00:05:21+09:00,2026-03-04T00:05:21+09:00,347,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1846,total,2007088,秀丸,fit_phlox1951,https://note.com/fit_phlox1951,True,1,2026-03-03T23:51:46+09:00,2026-03-03T23:51:46+09:00,10,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1847,total,12637399,ささにん,sasanin_0,https://note.com/sasanin_0,True,1,2026-03-03T20:25:26+09:00,2026-03-03T20:25:26+09:00,176,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1848,total,11614466,テストくん,testkun08080,https://note.com/testkun08080,True,1,2026-03-03T14:50:25+09:00,2026-03-03T14:50:25+09:00,13,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1849,total,10999355,yuki@資産爆上げch,regal_elk127,https://note.com/regal_elk127,True,1,2026-03-03T14:36:14+09:00,2026-03-03T14:36:14+09:00,177,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1850,total,13690882,藍の深層,ritsu_sanctuary,https://note.com/ritsu_sanctuary,True,1,2026-03-03T12:58:24+09:00,2026-03-03T12:58:24+09:00,69,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1851,total,13444931,こぱんだ,yk_asset_recover,https://note.com/yk_asset_recover,True,1,2026-03-03T12:00:05+09:00,2026-03-03T12:00:05+09:00,420,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1852,total,13793466,夜のリボン文庫,yoru_ribbon,https://note.com/yoru_ribbon,True,1,2026-03-03T07:39:29+09:00,2026-03-03T07:39:29+09:00,393,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1853,total,13296177,セントスプリング,scent_spring828,https://note.com/scent_spring828,True,1,2026-03-02T22:35:10+09:00,2026-03-02T22:35:10+09:00,346,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1854,total,1462727,窪田 幸雄,sachio_kubota,https://note.com/sachio_kubota,True,1,2026-03-02T21:12:54+09:00,2026-03-02T21:12:54+09:00,736,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1855,total,9847195,株について淡々と語る人,mild_phlox8793,https://note.com/mild_phlox8793,True,1,2026-03-02T09:16:40+09:00,2026-03-02T09:16:40+09:00,1757,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1856,total,12889475,【自分史作成コンシェルジュ】平木 元基（ひらき げんき）,jibunshiadviser,https://note.com/jibunshiadviser,True,1,2026-03-02T07:54:09+09:00,2026-03-02T07:54:09+09:00,570,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1857,total,12596884,実りの音(minori no oto),minori_no_oto,https://note.com/minori_no_oto,True,1,2026-03-02T06:47:29+09:00,2026-03-02T06:47:29+09:00,753,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1858,total,5689736,hiroya159,hiroya159,https://note.com/hiroya159,True,1,2026-03-02T03:03:51+09:00,2026-03-02T03:03:51+09:00,14,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1859,total,5639704,ゆきわ,brave_borage772,https://note.com/brave_borage772,True,1,2026-03-02T00:40:52+09:00,2026-03-02T00:40:52+09:00,1073,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1860,total,13028030,sushi,irodorihanayaka_,https://note.com/irodorihanayaka_,True,1,2026-03-01T23:01:03+09:00,2026-03-01T23:01:03+09:00,599,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1861,total,12277654,やなぎ＠そよ風ケアリング,soyokazecaring,https://note.com/soyokazecaring,True,1,2026-03-01T17:44:56+09:00,2026-03-01T17:44:56+09:00,298,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1862,total,9906672,まつけん,matsuken_rabbit,https://note.com/matsuken_rabbit,True,1,2026-03-01T16:30:03+09:00,2026-03-01T16:30:03+09:00,250,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1863,total,6776211,ちひろ,cute_avocet777,https://note.com/cute_avocet777,True,1,2026-03-01T11:30:15+09:00,2026-03-01T11:30:15+09:00,759,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1864,total,12634676,ぴみけ,royal_kalmia5125,https://note.com/royal_kalmia5125,True,1,2026-03-01T08:21:54+09:00,2026-03-01T08:21:54+09:00,788,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1865,total,12496994,さいとうクリーニング　布団洗いが得意　齊藤師義,mitsuyoshisaitou,https://note.com/mitsuyoshisaitou,True,1,2026-03-01T07:37:12+09:00,2026-03-01T07:37:12+09:00,489,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1866,total,13737138,紀の手@和歌山県のお墓掃除代行サービス,ripe_rat2945,https://note.com/ripe_rat2945,True,1,2026-02-28T21:44:09+09:00,2026-02-28T21:44:09+09:00,6,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1867,total,2749753,みつる｜大人の古着屋,spada_mtr,https://note.com/spada_mtr,True,1,2026-02-28T14:20:23+09:00,2026-02-28T14:20:23+09:00,1138,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1868,total,841989,ロア@ザイマニ看板猫,zaimani_com,https://note.com/zaimani_com,True,1,2026-02-28T13:33:50+09:00,2026-02-28T13:33:50+09:00,867,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1869,total,13746821,十時【Geminiと行う投資録 | 元手10万を1000万へ！】,jininyareyare,https://note.com/jininyareyare,True,1,2026-02-28T12:52:33+09:00,2026-02-28T12:52:33+09:00,173,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1870,total,13365738,岸田遼,kishidaryo,https://note.com/kishidaryo,True,1,2026-02-28T07:41:03+09:00,2026-02-28T07:41:03+09:00,179,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1871,total,2529927,T&Aフィナンシャルマネジメント【公式note】,tafm,https://note.com/tafm,True,1,2026-02-28T01:45:17+09:00,2026-02-28T01:45:17+09:00,373,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1872,total,13541030,家庭裁判所に行った人,right_harte0088,https://note.com/right_harte0088,True,1,2026-02-28T01:27:38+09:00,2026-02-28T01:27:38+09:00,55,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1873,total,12622337,マジリズ,majirhyth_099,https://note.com/majirhyth_099,True,1,2026-02-27T22:54:57+09:00,2026-02-27T22:54:57+09:00,44,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1874,total,48295,morokosi,ebleaf,https://note.com/ebleaf,True,1,2026-02-27T17:57:59+09:00,2026-02-27T17:57:59+09:00,441,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1875,total,10991068,きむ｜IR編集者,mute_holly6220,https://note.com/mute_holly6220,True,1,2026-02-27T09:44:02+09:00,2026-02-27T09:44:02+09:00,140,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1876,total,4590116,習慣化コンサルタント/マダムMOTOKO,madammotoko,https://note.com/madammotoko,True,1,2026-02-27T06:06:15+09:00,2026-02-27T06:06:15+09:00,1152,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1877,total,13623379,孫悟空,son_goku08230308,https://note.com/son_goku08230308,True,1,2026-02-26T19:33:29+09:00,2026-02-26T19:33:29+09:00,211,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1878,total,11997500,Kotora_rei(凛強),rei_kotora,https://note.com/rei_kotora,True,1,2026-02-26T19:18:59+09:00,2026-02-26T19:18:59+09:00,1184,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1879,total,9186635,堀 達朗,tatsuro_hori,https://note.com/tatsuro_hori,True,1,2026-02-26T12:08:19+09:00,2026-02-26T12:08:19+09:00,85,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1880,total,13529551,つつぎの人,tsuduki_no_hito,https://note.com/tsuduki_no_hito,True,1,2026-02-26T08:14:15+09:00,2026-02-26T08:14:15+09:00,98,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1881,total,12061558,Grace｜焼き菓子と工房づくりの記録,grace_cake111123,https://note.com/grace_cake111123,True,1,2026-02-25T19:04:22+09:00,2026-02-25T19:04:22+09:00,79,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1882,total,13094576,mutsuki,jun_mutsuki,https://note.com/jun_mutsuki,True,1,2026-02-25T10:04:19+09:00,2026-02-25T10:04:19+09:00,125,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1883,total,12645817,トシ,kind_thyme9731,https://note.com/kind_thyme9731,True,1,2026-02-25T09:26:36+09:00,2026-02-25T09:26:36+09:00,14,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1884,total,13546346,tyler_0702,tyler_0702,https://note.com/tyler_0702,True,1,2026-02-25T07:22:38+09:00,2026-02-25T07:22:38+09:00,30,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1885,total,1906252,ヤマダダダ　フォロバ100,yama_dadada,https://note.com/yama_dadada,True,1,2026-02-25T06:02:09+09:00,2026-02-25T06:02:09+09:00,8348,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1886,total,1982966,Cosmos75 Stock & CFD,cosmos75,https://note.com/cosmos75,True,1,2026-02-25T04:36:29+09:00,2026-02-25T04:36:29+09:00,13,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1887,total,12838738,佐藤永治,bright_lotus8230,https://note.com/bright_lotus8230,True,1,2026-02-25T01:58:14+09:00,2026-02-25T01:58:14+09:00,284,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1888,total,13257208,サラリーマン道場ベテラン戦士,careermoneydojo,https://note.com/careermoneydojo,True,1,2026-02-24T23:14:35+09:00,2026-02-24T23:14:35+09:00,33,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1889,total,11967873,AIチャッティ,fordtaurus116,https://note.com/fordtaurus116,True,1,2026-02-24T22:58:08+09:00,2026-02-24T22:58:08+09:00,1413,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1890,total,10428705,Dr.K,legal_canna2114,https://note.com/legal_canna2114,True,1,2026-02-24T21:50:09+09:00,2026-02-24T21:50:09+09:00,65,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1891,total,13686148,yamada,03yamada,https://note.com/03yamada,True,1,2026-02-24T19:08:02+09:00,2026-02-24T19:08:02+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1892,total,13338353,リョウコ,fresh_seal9078,https://note.com/fresh_seal9078,True,1,2026-02-24T11:38:47+09:00,2026-02-24T11:38:47+09:00,223,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1893,total,7018213,上谷宗久｜副業20社×生成AI×経営コンサル,mune22,https://note.com/mune22,True,1,2026-02-24T07:39:27+09:00,2026-02-24T07:39:27+09:00,720,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1894,total,13736932,ラクする自動化レシピ@トビウオ,good_tapir5140,https://note.com/good_tapir5140,True,1,2026-02-24T07:35:54+09:00,2026-02-24T07:35:54+09:00,82,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1895,total,5231907,かおる／「じぶんらしい働き方」研究家,kaoruokasaku,https://note.com/kaoruokasaku,True,1,2026-02-23T22:55:50+09:00,2026-02-23T22:55:50+09:00,5861,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1896,total,11241207,kenken,pure_pansy85,https://note.com/pure_pansy85,True,1,2026-02-23T22:08:15+09:00,2026-02-23T22:08:15+09:00,163,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1897,total,13721739,たろー│noteで発信する一般人20代,gentian_nova,https://note.com/gentian_nova,True,1,2026-02-23T19:35:32+09:00,2026-02-23T19:35:32+09:00,2,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1898,total,13024806,風とページのあいだ,5dvision,https://note.com/5dvision,True,1,2026-02-23T15:28:56+09:00,2026-02-23T15:28:56+09:00,105,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1899,total,11628530,癒しのアリス🎈癒しの国の盟主│フォロバ100%,n_alice1341,https://note.com/n_alice1341,True,1,2026-02-23T12:41:51+09:00,2026-02-23T12:41:51+09:00,2697,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1900,total,11711536,鍋雪平｜雑草を食べるフリーライター,hentaicooking,https://note.com/hentaicooking,True,1,2026-02-23T11:00:33+09:00,2026-02-23T11:00:33+09:00,191,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1901,total,13537329,HIRO@Gallup認定ストレングスコーチ,limber_zinnia131,https://note.com/limber_zinnia131,True,1,2026-02-23T09:43:40+09:00,2026-02-23T09:43:40+09:00,14,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1902,total,13626446,たかしとアヌやん,takasi39,https://note.com/takasi39,True,1,2026-02-23T08:45:39+09:00,2026-02-23T08:45:39+09:00,435,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1903,total,5717711,🌱短編小説とかいごの部屋@hiroyuki🌱,kaigostorysalon,https://note.com/kaigostorysalon,True,1,2026-02-23T06:46:39+09:00,2026-02-23T06:46:39+09:00,743,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1904,total,12897026,halo ひだまり,limber_raven1268,https://note.com/limber_raven1268,True,1,2026-02-23T06:16:51+09:00,2026-02-23T06:16:51+09:00,119,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1905,total,3895330,S/J/B,sumidayoshihiro,https://note.com/sumidayoshihiro,True,1,2026-02-23T06:03:45+09:00,2026-02-23T06:03:45+09:00,284,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1906,total,13767467,まう,mau_mogu,https://note.com/mau_mogu,True,1,2026-02-23T00:58:40+09:00,2026-02-23T00:58:40+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1907,total,13648610,医療と福祉の連携実務,major_sable203,https://note.com/major_sable203,True,1,2026-02-22T14:55:11+09:00,2026-02-22T14:55:11+09:00,188,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1908,total,10492562,のりこ@恋愛カウンセラー,norico_love,https://note.com/norico_love,True,1,2026-02-22T05:13:47+09:00,2026-02-22T05:13:47+09:00,398,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1909,total,12518385,しまの助,shiman0suke,https://note.com/shiman0suke,True,1,2026-02-22T02:47:01+09:00,2026-02-22T02:47:01+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1910,total,13182364,瑞馬かおり｜Mizuma Kaori｜完璧主義,mizumakaori,https://note.com/mizumakaori,True,1,2026-02-21T23:19:48+09:00,2026-02-21T23:19:48+09:00,196,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1911,total,2088641,おおとろ,digiangler777,https://note.com/digiangler777,True,1,2026-02-21T18:54:15+09:00,2026-02-21T18:54:15+09:00,433,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1912,total,12004493,neozeo,just_frog6140,https://note.com/just_frog6140,True,1,2026-02-21T13:38:38+09:00,2026-02-21T13:38:38+09:00,435,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1913,total,13702745,ゆめかなみき,yumekanamiki,https://note.com/yumekanamiki,True,1,2026-02-21T12:41:58+09:00,2026-02-21T12:41:58+09:00,4,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1914,total,3032729,ひろまる愛理,hiromaru_airi,https://note.com/hiromaru_airi,True,1,2026-02-21T08:39:56+09:00,2026-02-21T08:39:56+09:00,1551,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1915,total,651972,はる,roop,https://note.com/roop,True,1,2026-02-21T06:35:13+09:00,2026-02-21T06:35:13+09:00,6,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1916,total,362558,山吹⛰️おいでよ長野10周年,fukujin,https://note.com/fukujin,True,1,2026-02-20T20:55:22+09:00,2026-02-20T20:55:22+09:00,2353,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1917,total,11717795,ゆいまる‐IT界隈以外でAIを使いまくる2005年生まれ,humble_bobcat51,https://note.com/humble_bobcat51,True,1,2026-02-20T17:17:40+09:00,2026-02-20T17:17:40+09:00,432,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1918,total,5571070,NewTypeSocialWorks,citysocialwork,https://note.com/citysocialwork,True,1,2026-02-20T11:06:55+09:00,2026-02-20T11:06:55+09:00,780,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1919,total,455384,庭師ふろんた｜3兄弟パパ,niwashi_fronta,https://note.com/niwashi_fronta,True,1,2026-02-20T10:36:24+09:00,2026-02-20T10:36:24+09:00,323,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1920,total,13517120,グラレイ,ip_111tkgmn,https://note.com/ip_111tkgmn,True,1,2026-02-20T09:59:34+09:00,2026-02-20T09:59:34+09:00,262,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1921,total,13556046,たけだ,pecosuke_1212,https://note.com/pecosuke_1212,True,1,2026-02-20T09:44:49+09:00,2026-02-20T09:44:49+09:00,179,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1922,total,12372993,​無職夫婦｜レール外を走る,brainy_aster4919,https://note.com/brainy_aster4919,True,1,2026-02-20T09:24:07+09:00,2026-02-20T09:24:07+09:00,209,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1923,total,13601142,氷河期世代のサラリーマン,fire_5go5,https://note.com/fire_5go5,True,1,2026-02-20T07:59:59+09:00,2026-02-20T07:59:59+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1924,total,13326388,AiSekai,fair_minnow6247,https://note.com/fair_minnow6247,True,1,2026-02-20T07:44:11+09:00,2026-02-20T07:44:11+09:00,455,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1925,total,13455198,rietoyume｜海外駐在・子育ての共感エッセイ,ideal_hawk9578,https://note.com/ideal_hawk9578,True,1,2026-02-20T07:31:17+09:00,2026-02-20T07:31:17+09:00,60,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1926,total,13230355,404 - こよみん,sportsar,https://note.com/sportsar,True,1,2026-02-20T06:27:07+09:00,2026-02-20T06:27:07+09:00,155,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1927,total,9925859,星岡東步(とほ)超現実派占い師　AI×直感のハイブリッド鑑定,toho_hoshioka369,https://note.com/toho_hoshioka369,True,1,2026-02-20T02:18:52+09:00,2026-02-20T02:18:52+09:00,51,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
1928,total,11490812,ネギ玉部長の逆転仕事術ノート,negitama_bucho,https://note.com/negitama_bucho,True,1,2026-02-19T19:55:31+09:00,2026-02-19T19:55:31+09:00,32,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
